retailer,name,brand,package_size,instore_price,instore_was_price,online_price,online_was_price,save_percent,category_original,category_std
Woolworth,Remedy Sodaly Soft Drink Blood Orange 1.25L,Remedy,1.25L,3.55,5.95,3.55,5.95,0.4033613445378152,"[""Soft Drinks""]",Soft Drink
Woolworth,Remedy Sodaly Soft Drink Raspberry 1.25L,Remedy,1.25L,3.55,5.95,3.55,5.95,0.4033613445378152,"[""Soft Drinks""]",Soft Drink
Woolworth,Daily Juice Co Breakfast Fruit Juice 500mL,Daily Juice Co,500mL,3.55,3.55,3.55,3.55,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Daily Juice Co Orange Fruit Juice With Pulp 500mL,Daily Juice Co,500mL,3.55,3.55,3.55,3.55,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Coca-Cola Classic Soft Drink Bottle 2L,Coca-Cola,2L,3.5,3.5,3.5,3.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Coca-Cola Zero Sugar Soft Drink Bottle 2L,Coca-Cola,2L,3.5,3.5,3.5,3.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Golden Circle Fruit Drinks Lunch Box Poppers Multipack Apple Splash 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Fruit Drinks Lunch Box Poppers Multipack Golden Pash 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Golden Circle Fruit Drinks Lunch Box Poppers Multipack Sunshine Punch 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Golden Circle Apple Blackcurrant Poppers Fruit Drink Multipack Lunchbox 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Fruit Drinks Lunch Box Poppers Tropical Punch Multipack 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Golden Circle Orange Fruit Drink Poppers Lunchbox Lunch Box Popper 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Sanitarium So Good Barista Soy Long Life Milk UHT 1L,Sanitarium,1L,3.5,3.5,3.5,3.5,0.0,"[""Vegetarian & Vegan"",""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Diet Rite Cordial Fruit Cocktail 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Fruit Drinks Mango Nectar 2L,Golden Circle,2L,3.5,4.8,3.5,4.8,0.2708333333333333,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,The Juice Lab Wellness Immune Vitality Super Shot 60mL,The Juice Lab,60mL,3.5,3.5,3.5,3.5,0.0,"[""Water"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Alka Power Alkaline Water Bottle 1.5L,Alka Power,1.5L,3.5,3.5,3.5,3.5,0.0,"[""Water""]",Water
Woolworth,Diet Rite Apple Blackcurrant Cordial 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Diet Rite Cordial Apple Raspberry 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Apple Raspberry Poppers Lunch Box Fruit Drink Multipack 250mL x 6 pack,Golden Circle,250mL x 6 pack,3.5,5.1,3.5,5.1,0.3137254901960783,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,So Good Chocolate Almond Long Life Milk UHT 1L,So Good,1L,3.5,3.5,3.5,3.5,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Sanitarium So Good Almond Vanilla Long Life Milk UHT 1L,Sanitarium,1L,3.5,3.5,3.5,3.5,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Diet Rite Cordial Lime 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Nestle Carnation Lite Cooking Cream 300mL,Nestle,300mL,3.5,3.5,3.5,3.5,0.0,"[""Long Life Milk""]",Milk
Woolworth,Lipton Peach Tea Iced Tea Bottle Ice Tea 500mL,Lipton,500mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Diet Rite Apple Strawberry Guava Cordial 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,The Juice Lab Wellness Digest Gut Health Super Shot 60mL,The Juice Lab,60mL,3.5,3.5,3.5,3.5,0.0,"[""Water"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Diet Rite Lemon Lime Orange 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Sanitarium So Good High Protein Soy Long Life Milk UHT 1L,Sanitarium,1L,3.5,3.5,3.5,3.5,0.0,"[""Vegetarian & Vegan"",""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Diet Rite Multi Fruits Cordial 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,The Juice Lab Focus Brain Power Super Shot 60mL,The Juice Lab,60mL,3.5,3.5,3.5,3.5,0.0,"[""Healthier Lunch Box"",""Water"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Diet Rite Cordial Apple Peach & Raspberry 1L,Diet Rite,1L,3.5,3.5,3.5,3.5,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,So Good Chocolate Oat Long Life Milk UHT 1L,So Good,1L,3.5,3.5,3.5,3.5,0.0,"[""Long Life Milk"",""Milk"",""Long Life Milk""]",Milk
Woolworth,P&N Apple Fruit Juice 2L,P&N,2L,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Bushells Extra Strong Leaf Tea 180g,Bushells,180g,3.5,3.5,3.5,3.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Solo Zero Sugar Soda Syrup Sugar Free Cordial for Soda Water 300mL,Solo,300mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Prime Collectors Series Hydration Drink 500mL,Prime,500mL,3.5,3.5,3.5,3.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Passiona Zero Sugar Passionfruit Soda Syrup Cordial for Soda Water 300mL,Passiona,300mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Soft Drink
Woolworth,Cocobella Coconut Water 350mL,Cocobella,350mL,3.5,3.5,3.5,3.5,0.0,"[""Water"",""Chilled Drinks""]",Water
Woolworth,Lipton No Sugar Peach Iced Tea Bottle 500mL,Lipton,500mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Tea
Woolworth,The Juice Lab Wellness Shot Calm 60mL,The Juice Lab,60mL,3.5,3.5,3.5,3.5,0.0,"[""Water"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Schweppes Zero Sugar Lemon Lime Bitters Soda Syrup Sugar Free Cordial 300mL,Schweppes,300mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Lotus Peak White Tea Bags 25 pack,Lotus Peak,25 pack,3.5,4.0,3.5,4.0,0.125,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Schweppes Zero Sugar Lemonade Soda Syrup Sugar Free Cordial 300mL,Schweppes,300mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Soft Drink
Woolworth,P&N Apple Mango Juice 2L,P&N,2L,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Prime Ice Hydration Drink Blue Chill Flavour 500mL,Prime,500mL,3.5,3.5,3.5,3.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Prime Ice Hydration Drink Red Chill Falvour 500mL,Prime,500mL,3.5,3.5,3.5,3.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Prime Ice Hydration Drink Orange Falvour 500mL,Prime,500mL,3.5,3.5,3.5,3.5,0.0,"[""Sports & Energy Drinks""]",Juice
Woolworth,Jiva Tonic Shot Reset 100mL,Jiva,100mL,3.5,3.5,3.5,3.5,0.0,"[""Water"",""Cordials, Juices & Iced Teas""]",Soft Drink
Woolworth,Raw C Pure Coconut Water White Chocolate & Pistachio Papi 325mL,Raw C,325mL,3.5,3.5,3.5,3.5,0.0,"[""Cordials, Juices & Iced Teas"",""Drinks""]",Water
Woolworth,Madura Seven Spice Chai Tea Bags 50 pack,Madura,50 pack,3.47,6.95,3.47,6.95,0.5007194244604316,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Fever-Tree Lime & Yuzu Soda 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Pink Grapefruit Soda 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Blood Orange Soda 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Elderflower Tonic Water Bottle 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Mediterranean Tonic Water Bottles 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Premium Indian Tonic Water 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Refreshingly Light Premium Mediterranean Tonic Water 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Dry Ginger Ale 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Refreshingly Light Tonic Water 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Premium Ginger Beer 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Wild Raspberry Tonic Water Bottle 500mL,Fever-Tree,500mL,3.45,5.0,3.45,5.0,0.3099999999999999,"[""Soft Drinks""]",Soft Drink
Woolworth,OxyShred Energy Drink Kiwi Strawberry Can 355mL,OxyShred,355mL,3.4,4.0,3.4,4.0,0.15,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,OxyShred Energy Drink Voodoo Blackberry Can 355mL,OxyShred,355mL,3.4,4.0,3.4,4.0,0.15,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,OxyShred Energy Drink Passionfruit Can 355mL,OxyShred,355mL,3.4,4.0,3.4,4.0,0.15,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,OxyShred Energy Drink Blueberry Lemonade 355mL,OxyShred,355mL,3.4,4.0,3.4,4.0,0.15,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,YouJuice Getcha Greens 350mL,YouJuice,350mL,3.4,4.0,3.4,4.0,0.15,"[""Healthier Lunch Box"",""Cordials, Juices & Iced Teas"",""Drinks""]",Tea
Woolworth,YouJuice Pink Collagen Glow Strawberry Dragon Fruit Apple & Pear 350mL,YouJuice,350mL,3.4,4.0,3.4,4.0,0.15,"[""Cordials, Juices & Iced Teas"",""Drinks""]",Juice
Woolworth,YouJuice Golden Sunrise Juice 350mL,YouJuice,350mL,3.4,4.0,3.4,4.0,0.15,"[""Cordials, Juices & Iced Teas"",""Drinks""]",Juice
Woolworth,Mildura Orange & Mango Fruit Drink 500mL,Mildura,500mL,3.35,3.35,3.35,3.35,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Mildura Orange & Passionfruit Fruit Drink 500mL,Mildura,500mL,3.35,3.35,3.35,3.35,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Mildura Apple & Guava Fruit Drink 500mL,Mildura,500mL,3.35,3.35,3.35,3.35,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Vitasoy Unsweetened Oat Long Life Milk UHT 1L,Vitasoy,1L,3.3,3.3,3.3,3.3,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Vitasoy Unsweetened Almond Long Life Milk UHT 1L,Vitasoy,1L,3.3,3.3,3.3,3.3,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Nuttelex Unsweetened Almond Long Life Milk UHT 1L,Nuttelex,1L,3.3,3.3,3.3,3.3,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Mother Energy Drink Rainbow Sherbet 500mL,Mother,500mL,3.3,3.3,3.3,3.3,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Mother Energy Drink Original Can 500mL,Mother,500mL,3.3,3.3,3.3,3.3,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Mother Energy Drink Lava Guava Can 500mL,Mother,500mL,3.3,3.3,3.3,3.3,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nuttelex Oat Pure Long Life Milk UHT 1L,Nuttelex,1L,3.3,3.3,3.3,3.3,0.0,"[""Long Life Milk"",""Long Life Milk"",""Milk""]",Milk
Woolworth,Nuttelex Almond Long Life Milk UHT 1L,Nuttelex,1L,3.3,3.3,3.3,3.3,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Woodroofe Diet Lemonade Soft Drink Bottle 2L,Woodroofe,2L,3.3,3.3,3.3,3.3,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Nuttelex Oat Long Life Milk UHT 1L,Nuttelex,1L,3.3,3.3,3.3,3.3,0.0,"[""Long Life Milk"",""Long Life Milk"",""Milk""]",Milk
Woolworth,Dr Pepper Cherry Can 355mL,Dr Pepper,355mL,3.3,3.3,3.3,3.3,0.0,"[""Soft Drinks""]",Juice
Woolworth,Woodroofe Lemonade Soft Drink Bottle Bottle 2L,Woodroofe,2L,3.3,3.3,3.3,3.3,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,A & W Root Beer 355mL,A & W,355mL,3.3,3.3,3.3,3.3,0.0,"[""Soft Drinks""]",Non/Low Alcoholic
Woolworth,Dr Pepper Cream Soda Can 355mL,Dr Pepper,355mL,3.3,3.3,3.3,3.3,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Mother Energy Drink Sugar Free Can 500mL,Mother,500mL,3.3,3.3,3.3,3.3,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Mount Franklin Lightly Sparkling Water Natural Bottle 1.25L,Mount Franklin,1.25L,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Water
Woolworth,San Pellegrino Sparkling Natural Mineral Water 750mL,San Pellegrino,750mL,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Water
Woolworth,Mount Franklin Lightly Sparkling Water Lime Bottle 1.25L,Mount Franklin,1.25L,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Juice
Woolworth,Mount Franklin Lightly Sparkling Water Passionfruit 1.25L,Mount Franklin,1.25L,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Juice
Woolworth,Mount Franklin Lightly Sparkling Water Lemon Bottle 1.25L,Mount Franklin,1.25L,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Juice
Woolworth,Golden Circle Fruit Drinks Apricot Nectar 1L,Golden Circle,1L,3.25,3.25,3.25,3.25,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Mount Franklin Lightly Sparkling Water Pineapple 1.25L,Mount Franklin,1.25L,3.25,3.25,3.25,3.25,0.0,"[""Water""]",Juice
Woolworth,Golden Circle Fruit Drinks Guava Nectar 1L,Golden Circle,1L,3.25,3.25,3.25,3.25,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Fruit Drinks Mango Nectar 1L,Golden Circle,1L,3.25,3.25,3.25,3.25,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Golden Circle Fruit Drinks Pear Nectar 1L,Golden Circle,1L,3.25,3.25,3.25,3.25,0.0,"[""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Lipton Quality Black Tea 25 pack,Lipton,25 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Bushells Extra Strong Tea Bags 50 pack,Bushells,50 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Gimoka Espresso Classico Pods 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Gimoka Nespresso Pods Colombia 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Mount Franklin Lightly Sparkling Water 450mL,Mount Franklin,450mL,3.25,3.25,3.25,3.25,0.0,"[""Water"",""Chilled Drinks""]",Water
Woolworth,Mount Franklin Mineral Water Lightly Sparkling Lime Bottle 450mL,Mount Franklin,450mL,3.25,3.25,3.25,3.25,0.0,"[""Water"",""Chilled Drinks""]",Juice
Woolworth,Gimoka Nespresso Pods Brasile 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Gimoka Espresso Ristretto Pods 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Gimoka Espresso Sublime Pods 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Gimoka Espresso Decaffeinato Pods 10 pack,Gimoka,10 pack,3.25,3.25,3.25,3.25,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Mount Franklin Spring Water Bottle 1.5L,Mount Franklin,1.5L,3.2,3.2,3.2,3.2,0.0,"[""Water""]",Water
Woolworth,Australia's Own Unsweetened Coconut Long Life Milk UHT 1L,Australia's Own,1L,3.2,3.2,3.2,3.2,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Pump Spring Water Bottle 1.25L,Pump,1.25L,3.2,3.2,3.2,3.2,0.0,"[""Water"",""Drinks""]",Water
Woolworth,Monster Energy Ultra Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Ultra Vice Energy Drink 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Drink Ultra Violet Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Pauls Zymil Lactose Free Full Cream Long Life Milk UHT 250mL x 3 pack,Pauls Zymil,250mL x 3 pack,3.2,3.2,3.2,3.2,0.0,"[""Long Life Milk"",""Milk"",""Long Life Milk""]",Milk
Woolworth,Monster Energy Mango Loco Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Australia's Own UHT Whipping Cream 250mL,Australia's Own,250mL,3.2,3.2,3.2,3.2,0.0,"[""Baking"",""Long Life Milk""]",Milk
Woolworth,Monster Energy Ultra Strawberry Dreams Drink 500mL,Monster Energy,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Pipeline Punch Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Drink Ultra Fiesta Mango Flavour 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nestle Sweetened Condensed Milk 170g,Nestle,170g,3.2,3.2,3.2,3.2,0.0,"[""Long Life Milk""]",Milk
Woolworth,Monster Ultra Fantasy Ruby Red Energy Drink 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Pure Harvest Organic Oat Creamy Long Life Milk UHT 1L,Pure Harvest,1L,3.2,3.2,3.2,3.2,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Monster Energy Drink Aussie Lemonade 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Ultra Peachy Keen Energy Drink 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Sunraysia Natural Prune Juice 250mL,Sunraysia,250mL,3.2,3.2,3.2,3.2,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Monster Papillon Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Green Can 500mL,Monster,500mL,3.2,4.3,3.2,4.3,0.255813953488372,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nippy's Unsweetened Orange Juice 500mL,Nippy's,500mL,3.2,3.95,3.2,3.95,0.1898734177215189,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Nippy's Orange & Mango Juice 500mL,Nippy's,500mL,3.2,3.95,3.2,3.95,0.1898734177215189,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Juice
Woolworth,Pump Spring Water Bottle 750mL,Pump,750mL,3.15,3.15,3.15,3.15,0.0,"[""Healthier Lunch Box"",""Water"",""Chilled Drinks""]",Water
Woolworth,Zappo Grape Soda Can 350mL,Zappo,350mL,3.1,3.1,3.1,3.1,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Zappo Strawberry Soda Can 350mL,Zappo,350mL,3.1,3.1,3.1,3.1,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Sanitarium So Good Unsweetened Almond Long Life Milk UHT 1L,Sanitarium,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Vitasoy Oat Milky Long Life Milk UHT 1L,Vitasoy,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Sanitarium So Good Oat No Added Sugar Long Life Milk UHT 1L,Sanitarium,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Schweppes Soda Water Bottle Classic Mixers 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Water
Woolworth,Sanitarium So Good Almond Long Life Milk UHT 1L,Sanitarium,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Vitasoy Almond Milky Long Life Milk UHT 1L,Vitasoy,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Schweppes Lemonade Soft Drink Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Entertaining"",""Soft Drinks""]",Soft Drink
Woolworth,Nestle Sweetened Condensed Milk 395g,Nestle,395g,3.0,3.8,3.0,3.8,0.2105263157894736,"[""Long Life Milk""]",Milk
Woolworth,Schweppes Zero Sugar Classic Mixers Indian Tonic Water Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,So Good Extra Creamy Oat Long Life Milk UHT 1L,So Good,1L,3.0,3.0,3.0,3.0,0.0,"[""Long Life Milk"",""Long Life Milk"",""Milk""]",Milk
Woolworth,Vitasoy Calci Plus Soy Long Life Milk UHT 1L,Vitasoy,1L,3.0,3.0,3.0,3.0,0.0,"[""Long Life Milk"",""Milk"",""Long Life Milk"",""Vegetarian & Vegan""]",Milk
Woolworth,Schweppes Orange Mango Natural Mineral Water Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Water"",""Soft Drinks""]",Juice
Woolworth,Schweppes Indian Tonic Water Classic Mixers Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Schweppes Dry Ginger Ale Soft Drink Classic Mixers Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Sanitarium So Good Unsweetened Almond Coconut Long Life Milk UHT 1L,Sanitarium,1L,3.0,3.0,3.0,3.0,0.0,"[""Milk"",""Long Life Milk"",""Long Life Milk""]",Milk
Woolworth,Twinings English Breakfast Tea Bags 10 pack,Twinings,10 pack,3.0,3.0,3.0,3.0,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Twinings Pure Peppermint Tea Bags 10 pack,Twinings,10 pack,3.0,3.0,3.0,3.0,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Schweppes Zero Sugar Classic Mixers Dry Ginger Ale Soft Drink Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Schweppes Lemon Lime Natural Mineral Water Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Water"",""Soft Drinks""]",Juice
Woolworth,Twinings Lemon & Ginger Tea Bags 15g x 10 pack,Twinings,15g x 10 pack,3.0,3.0,3.0,3.0,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Oatly! Oat Full Long Life Milk UHT 1L,Oatly!,1L,3.0,5.2,3.0,5.2,0.4230769230769231,"[""Long Life Milk"",""Long Life Milk"",""Milk""]",Milk
Woolworth,Schweppes Traditional Raspberry Soft Drink Bottle 1.1L,Schweppes,1.1L,3.0,3.0,3.0,3.0,0.0,"[""Soft Drinks""]",Soft Drink
